movieId,title_movielens,genres_movielens,imdbId,id,budget,overview,popularity,release_date,revenue,runtime,age_limit,age_restriction_label,suitable_under_18,tagline,vote_average,vote_count,tmdb_genres_clean,keywords_clean,combined_text,cast_names,director_names
117456,Beyond the Lights (2014),Drama,3125324,241771.0,7000000.0,"Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be?",8.079046,2014-09-10,14618727.0,116.0,13,13+,True,"Open your heart, find your voice.",7.0,139.0,"['Romance', 'Drama']","['talent', 'success', 'musician', 'woman director']","Beyond the Lights (2014) Drama Noni Jean is a hot new rising star. But not all is what it seems, and the pressure causes Noni to nearly fall apart - until she meets Kaz Nicol, a promising young cop and aspiring politician who's been assigned to her detail. Can Kaz's love give Noni the courage to find her own voice and break free to become the artist she was meant to be? Open your heart, find your voice. talent success musician woman director","Gugu Mbatha-Raw, Nate Parker, Minnie Driver, Machine Gun Kelly, Danny Glover, Aml Ameen, Benito Martinez, Aisha Hinds, India Jean-Jacques, Darryl Stephens, Elaine Tan, Isaac Keys",Gina Prince-Bythewood
6291,Lilya 4-Ever (Lilja 4-ever) (2002),Crime|Drama,300140,12093.0,0.0,"Lilya lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilya hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilya arrives her life quickly enters a downward spiral.",7.759215,2002-08-23,0.0,109.0,18,18+,False,,7.7,139.0,"['Crime', 'Drama']","['suicide', 'sex', 'sweden', 'underground', 'nightclub', 'nudity', 'escape', 'poverty', 'prostitution', 'violence', 'disturbing']","Lilya 4-Ever (Lilja 4-ever) (2002) Crime|Drama Lilya lives in poverty and dreams of a better life. Her mother moves to the United States and abandons her to her aunt, who neglects her. Lilya hangs out with her friends, Natasha and Volodya, who is suicidal. Desperate for money, she starts working as a prostitute, and later meets Andrei. He offers her a good job in Sweden, but when Lilya arrives her life quickly enters a downward spiral.  suicide sex sweden underground nightclub nudity escape poverty prostitution violence disturbing","Oksana Akinshina, Artyom Bogucharsky, Lyubov Agapova, Liliya Shinkaryova, Elina Benenson",Lukas Moodysson
99220,Quartet (2012),Comedy|Drama,1441951,121826.0,11000000.0,"The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs.",7.722021,2012-09-08,59520298.0,98.0,13,13+,True,Four Friends Looking For A Little Harmony,6.3,139.0,"['Drama', 'Comedy', 'Romance']","['musician', 'concert', 'retired']","Quartet (2012) Comedy|Drama The directorial debut of Dustin Hoffman, Quartet is a high-drama comedy about temperamental divas and old grudges, passion and pride, romance and Rigoletto. At a home for retired musicians, the annual concert to celebrate Verdi's birthday is disrupted by the arrival of Jean, an eternal diva and former wife of one of the residents. Expect poignancy and plenty of laughs. Four Friends Looking For A Little Harmony musician concert retired","Maggie Smith, Tom Courtenay, Billy Connolly, Pauline Collins, Michael Gambon, Sheridan Smith, Jumayn Hunter, Shola Adewusi, Andrew Sachs, Trevor Peacock, David Ryall, Michael Byrne",Dustin Hoffman
84242,Welcome to the Rileys (2010),Drama,1183923,31007.0,0.0,"Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.",6.085879,2010-10-29,42145.0,110.0,18,18+,False,,6.4,139.0,['Drama'],"['prostitute', 'rape', 'stripper', 'independent film', 'teenage girl', 'smoking marijuana']","Welcome to the Rileys (2010) Drama Years after their teenage daughter’s death, Lois and Doug Riley, an upstanding Indiana couple, are frozen by estranging grief. Doug escapes to New Orleans on a business trip. Compelled by urgencies he doesn’t understand, he insinuates himself into the life of an underage hooker, becoming her platonic guardian.  prostitute rape stripper independent film teenage girl smoking marijuana","Kristen Stewart, James Gandolfini, Melissa Leo, Joe Chrest, Ally Sheedy, Tiffany Coty, Eisa Davis, Lance E. Nichols, Peggy Walton-Walker, Sharon Landry, Kathy Lamkin, Ken Hixon",Jake Scott
7256,Touching the Void (2003),Adventure|Documentary,379557,11194.0,0.0,"A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.",14.045887,2003-09-05,13885802.0,106.0,13,13+,True,,7.6,138.0,"['Documentary', 'Action', 'Adventure']","['wound', 'mountaineer', 'peru', 'sport', 'glacier', 'climbing', 'rescue', 'snow', 'cordillera huayhuash']","Touching the Void (2003) Adventure|Documentary A documentary based on the book of the same name by Joe Simpson about Simpson's and Simon Yates' disastrous and near-fatal attempt to climb 6,344m Siula Grande in the Cordillera Huayhuash in the Peruvian Andes in 1985.  wound mountaineer peru sport glacier climbing rescue snow cordillera huayhuash","Brendan Mackey, Nicholas Aaron, Richard Hawking, Ollie Ryall, Joe Simpson, Simon Yates",Kevin Macdonald
44197,Find Me Guilty (2006),Comedy|Crime|Drama,419749,9950.0,13000000.0,"Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.",12.321302,2006-03-16,2636637.0,125.0,16,16+,True,,6.5,138.0,"['Drama', 'Action', 'Comedy', 'Crime']","['court case', 'staatsanwältin', 'family clan', 'gangster']","Find Me Guilty (2006) Comedy|Crime|Drama Based on the true story of Jack DiNorscio, a mobster who defended himself in court for what would be the longest mafia trial in U.S. history.  court case staatsanwältin family clan gangster","Vin Diesel, Alex Rocco, Frank Pietrangolare, Richard DeDomenico, Paul Borghese, Vinny Vella, Frank Adonis, Jerry Grayson, Tony Ray Rossi, Peter Dinklage, Richard Portnow, James Biberi",Sidney Lumet
188,"Prophecy, The (1995)",Fantasy|Horror|Mystery,114194,11980.0,8.0,"The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him.",11.818333,1995-09-01,16.0,98.0,16,16+,True,"On ancient ground, at the edge of the world, an evil born in heaven is about to be unleashed on earth.",6.4,138.0,"['Fantasy', 'Horror', 'Thriller']","['angel', 'archangel gabriel', 'menschheit']","Prophecy, The (1995) Fantasy|Horror|Mystery The angel Gabriel comes to Earth to collect a soul which will end the stalemated war in Heaven, and only a former priest and a little girl can stop him. On ancient ground, at the edge of the world, an evil born in heaven is about to be unleashed on earth. angel archangel gabriel menschheit","Christopher Walken, Elias Koteas, Virginia Madsen, Eric Stoltz, Adam Goldberg, Viggo Mortensen, Amanda Plummer, Shawn Nelson, Emily Conforto",Gregory Widen
327,Tank Girl (1995),Action|Comedy|Sci-Fi,114614,9067.0,25000000.0,"Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply.",8.186936,1995-03-31,4064495.0,98.0,18,18+,False,"In 2033, justice rides a tank and wears lip gloss.",5.5,138.0,"['Action', 'Comedy', 'Fantasy', 'Science Fiction']","['destroy', 'dystopia', 'reincarnation', 'desert', 'artial arts', 'woman director']","Tank Girl (1995) Action|Comedy|Sci-Fi Based on the British cult comic-strip, our tank-riding anti-heroine fights a mega-corporation, which controls the world's water supply. In 2033, justice rides a tank and wears lip gloss. destroy dystopia reincarnation desert artial arts woman director","Lori Petty, Ice-T, Naomi Watts, Malcolm McDowell, Iggy Pop, Don Harvey, Jeff Kober, Reg E. Cathey, Scott Coffey, Ann Cusack, James Hong, Richard Schiff",Rachel Talalay
533,"Shadow, The (1994)",Action|Adventure|Fantasy|Mystery,111143,8850.0,25000000.0,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",8.178203,1994-07-01,48063435.0,108.0,16,16+,True,The Shadow Knows!,5.4,138.0,"['Adventure', 'Fantasy', 'Action', 'Thriller', 'Science Fiction']","['new york', 'atomic bomb', 'ladykiller', 'hypnosis', 'superhero', 'based on comic book', 'radio series', 'invisibility', 'the shadow']","Shadow, The (1994) Action|Adventure|Fantasy|Mystery Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results. The Shadow Knows! new york atomic bomb ladykiller hypnosis superhero based on comic book radio series invisibility the shadow","Alec Baldwin, John Lone, Penelope Ann Miller, Peter Boyle, Ian McKellen, Tim Curry, Jonathan Winters, Sab Shimono, Brady Tsurutani, James Hong, Joseph Maher, John Kapelos",Russell Mulcahy
5955,Antwone Fisher (2002),Drama,168786,13435.0,12500000.0,"A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew.",13.349012,2002-12-19,23367586.0,120.0,16,16+,True,Antwone Fisher is at war... with himself.,6.7,137.0,"['Drama', 'Romance']","['u.s. navy', 'biography']","Antwone Fisher (2002) Drama A sailor prone to violent outbursts is sent to a naval psychiatrist for help. Refusing at first to open up, the young man eventually breaks down and reveals a horrific childhood. Through the guidance of his doctor, he confronts his painful past and begins a quest to find the family he never knew. Antwone Fisher is at war... with himself. u.s. navy biography","Derek Luke, Malcolm David Kelley, Cory Hodges, Denzel Washington, Joy Bryant, Salli Richardson-Whitfield, Leonard Earl Howze, Kevin Connolly, Yolanda Ross, Viola Davis",Denzel Washington
95135,Your Sister's Sister (2011),Comedy|Drama,1742336,84355.0,125000.0,"Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days.",12.833247,2011-09-11,3200000.0,90.0,13,13+,True,A comedy about doing the right thing with the wrong person.,6.5,137.0,"['Drama', 'Comedy']","['sister sister relationship', 'secret', 'romance', 'cottage', 'relationship', 'mumblecore', 'woman director']","Your Sister's Sister (2011) Comedy|Drama Iris invites her friend Jack to stay at her family's island getaway after the death of his brother. At their remote cabin, Jack's drunken encounter with Hannah, Iris' sister, kicks off a revealing stretch of days. A comedy about doing the right thing with the wrong person. sister sister relationship secret romance cottage relationship mumblecore woman director","Mark Duplass, Emily Blunt, Rosemarie DeWitt, Mike Birbiglia, Kate Bayley, Jeanette Maus",Lynn Shelton
5572,Barbershop (2002),Comedy,303714,10611.0,12000000.0,"A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out.",10.297189,2002-04-01,75781642.0,102.0,13,13+,True,Everyone's gettin' lined up.,6.2,137.0,"['Comedy', 'Drama']","['hairdresser', 'shop', 'neighbor', 'debt', 'meeting', 'hoodlum']","Barbershop (2002) Comedy A day in the life of a barbershop on the south side of Chicago. Calvin, who inherited the struggling business from his deceased father, views the shop as nothing but a burden and waste of his time. After selling the shop to a local loan shark, Calvin slowly begins to see his father's vision and legacy and struggles with the notion that he just sold it out. Everyone's gettin' lined up. hairdresser shop neighbor debt meeting hoodlum","Ice Cube, Anthony Anderson, Cedric the Entertainer, Sean Patrick Thomas, Eve, DeRay Davis, Troy Garity, Michael Ealy, Keith David, Marcia Wright, Lahmard J. Tate, Deon Cole",Tim Story
7616,Body Double (1984),Mystery|Thriller,86984,11507.0,10000000.0,"After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide.",9.525626,1984-10-25,8801940.0,114.0,18,18+,False,You can't believe everything you see.,6.4,137.0,"['Crime', 'Mystery', 'Horror', 'Thriller']","['female nudity', 'pornography', 'claustrophobia', 'nudity', 'witness', 'police', 'movie in movie', 'murder', 'neighbor', 'los angeles', 'peeping tom', 'porn actress', 'struggling actor', 'voyeurism', 'actor']","Body Double (1984) Mystery|Thriller After losing an acting role and his girlfriend, Jake Scully finally catches a break: he gets offered a gig house-sitting in the Hollywood Hills. While peering through the beautiful home's telescope one night, he spies a gorgeous blonde dancing in her window. But when he witnesses the girl's murder, it leads Scully through the netherworld of the adult entertainment industry on a search for answers -- with porn actress Holly Body as his guide. You can't believe everything you see. female nudity pornography claustrophobia nudity witness police movie in movie murder neighbor los angeles peeping tom porn actress struggling actor voyeurism actor","Craig Wasson, Melanie Griffith, Gregg Henry, Deborah Shelton, Guy Boyd, Dennis Franz, David Haskell, Rebecca Stanley, Barbara Crampton, Monte Landis, Linda Shaw, Ty Randolph",Brian De Palma
